W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.270000, 0.270000, 91222399.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 20587371.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 41855007.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 92568460.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 77985403.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 23479191.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 64369256.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 95031986.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 78252204.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 72724307.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 30229276.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 35824221.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 94827001.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 56117659.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 33740998.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 1430843.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 54448887.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 76299456.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 69109175.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 56484430.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 47570624.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 23277905.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 54671834.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 94128361.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 37769264.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 63397042.000000, 0.000000, 21.000000, 100000.000000
