W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.350000, 0.350000, 17357678.000000, 0.805210, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 76050685.000000, 0.806100, 13.000000, 100000.000000
3.000000, 0.350000, 0.350000, 70351772.000000, 0.809070, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 36098070.000000, 0.804180, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 7724080.000000, 0.798410, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 97099103.000000, 0.809710, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 45123060.000000, 0.805500, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 89418990.000000, 0.802780, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 68113981.000000, 0.803850, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 78059965.000000, 0.809100, 17.000000, 100000.000000
3.000000, 0.400000, 0.400000, 9835844.000000, 0.912690, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 77621648.000000, 0.913150, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 65802579.000000, 0.914500, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 44448965.000000, 0.911680, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 43868507.000000, 0.911710, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 86001193.000000, 0.912040, 8.000000, 100000.000000
3.000000, 0.400000, 0.400000, 9508618.000000, 0.912500, 12.000000, 100000.000000
3.000000, 0.400000, 0.400000, 70039434.000000, 0.914400, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 20945483.000000, 0.912940, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 10323557.000000, 0.911770, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 53121418.000000, 0.911170, 12.000000, 100000.000000
3.000000, 0.400000, 0.400000, 97586611.000000, 0.910220, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 73839483.000000, 0.912480, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 76352829.000000, 0.913660, 13.000000, 100000.000000
3.000000, 0.400000, 0.400000, 72030249.000000, 0.911530, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 78820365.000000, 0.914860, 12.000000, 100000.000000
3.000000, 0.400000, 0.400000, 51809430.000000, 0.913950, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 13683249.000000, 0.912250, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 84135073.000000, 0.912000, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 45588207.000000, 0.911480, 10.000000, 100000.000000
